OrgCode,OrgName,AccountType,AccountCode,AccountDesc,PostedDate,Source,DocumentType,DocumentNumber,DocumentDate,FiscalPeriod,Description,CustomerCode,CustomerName,PersonName,Reference,ProjectOrgCode,ProjectCode,ProjectTitle,Quantity,BeginningBalanceLC,DebitLC,CreditLC,EndingBalanceLC,AccountTypeOrderBy,ArrangeBy,LocalCurrency
GS-CYBER,Cyber,EXPENSE,80.01.01,G&A Labor,9/15/2020,LC,Labor Cost Post,0000000281,9/1/2020,FY20-12,Labor Cost Post - 9/15/2020,,,"User8, Gerald",,MYCO,LWOP,Leave WIthout Pay,8,0.00,0.00,0.00,0.00,4,MYCO - Myco,USD
CS-PROC-ENG,Process Engineering,EXPENSE,80.01.01,G&A Labor,9/15/2020,LC,Labor Cost Post,0000000281,9/1/2020,FY20-12,Labor Cost Post - 9/15/2020,,,"User2, Caroline",,MYCO,G&A,General and Administrative,16,0.00,511.94,0.00,511.94,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,80.01.01,G&A Labor,9/30/2020,LC,Labor Cost Post,0000000282,9/13/2020,FY20-12,Labor Cost Post - 9/30/2020,,,"User4, Charlie",,MYCO,G&A,General and Administrative,8,0.00,300.00,0.00,300.00,4,MYCO - Myco,USD
GS-CYBER,Cyber,EXPENSE,80.01.01,G&A Labor,9/30/2020,LC,Labor Cost Post,0000000282,9/16/2020,FY20-12,Labor Cost Post - 9/30/2020,,,"User8, Gerald",,MYCO,LWOP,Leave WIthout Pay,8,0.00,0.00,0.00,0.00,4,MYCO - Myco,USD
CS-PROC-ENG,Process Engineering,EXPENSE,80.01.01,G&A Labor,9/30/2020,LC,Labor Cost Post,0000000282,9/16/2020,FY20-12,Labor Cost Post - 9/30/2020,,,"User2, Caroline",,MYCO,G&A,General and Administrative,8,0.00,362.63,0.00,362.63,4,MYCO - Myco,USD
OPS.FN-ACCT,Accounting,EXPENSE,80.01.01,G&A Labor,9/30/2020,LC,Labor Cost Post,0000000282,9/16/2020,FY20-12,Labor Cost Post - 9/30/2020,,,"Controller, Frank",,MYCO,G&A,General and Administrative,12,0.00,873.26,0.00,873.26,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,80.01.01,G&A Labor,9/30/2020,LC,Labor Cost Post,0000000282,9/16/2020,FY20-12,Labor Cost Post - 9/30/2020,,,"Director, Chris",,MYCO,G&A,General and Administrative,16,0.00,1217.18,0.00,1217.18,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,80.01.01,G&A Labor,9/30/2020,LC,Labor Cost Post,0000000282,9/16/2020,FY20-12,Labor Cost Post - 9/30/2020,,,"Director, Darla",,MYCO,G&A,General and Administrative,80,0.00,6721.30,0.00,6721.30,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,80.01.01,G&A Labor,9/30/2020,LC,Labor Cost Post,0000000282,9/20/2020,FY20-12,Labor Cost Post - 9/30/2020,,,"User4, Charlie",,MYCO,G&A,General and Administrative,8,0.00,288.40,0.00,288.40,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.01,G&A Travel - Airfare,,,,,,,Beginning Balance,,,,,,,,,7908.00,,,7908.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.01,G&A Travel - Airfare,9/30/2020,EC,Expense Report Cost Post,0000000283,9/30/2020,FY20-12,Expense Report Cost Post - 9/30/2020,,,"Controller, Frank",514,MYCO,G&A,General and Administrative,,0.00,225.00,0.00,225.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.01,G&A Travel - Airfare,9/30/2020,EC,Expense Report Cost Post,0000000283,9/30/2020,FY20-12,Expense Report Cost Post - 9/30/2020,,,"Controller, Frank",516,MYCO,G&A,General and Administrative,,0.00,235.00,0.00,235.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.01,G&A Travel - Airfare,9/30/2020,EC,Expense Report Cost Post,0000000283,9/30/2020,FY20-12,Expense Report Cost Post - 9/30/2020,,,"Controller, Frank",513,MYCO,G&A,General and Administrative,,0.00,199.00,0.00,199.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.02,Travel - Airfare,9/30/2020,EC,Expense Report Cost Post,0000000283,9/30/2020,FY20-12,Expense Report Cost Post - 9/30/2020,,,"Controller, Frank",513,MYCO,G&A,General and Administrative,,0.00,112.00,0.00,112.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.03,Travel - Hotel,,,,,,,Beginning Balance,,,,,,,,,2862.16,,,2862.16,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.03,Travel - Hotel,9/30/2020,EC,Expense Report Cost Post,0000000283,9/30/2020,FY20-12,Expense Report Cost Post - 9/30/2020,,,"Controller, Frank",514,MYCO,G&A,General and Administrative,,0.00,126.50,0.00,126.50,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.03,Travel - Hotel,9/30/2020,EC,Expense Report Cost Post,0000000283,9/30/2020,FY20-12,Expense Report Cost Post - 9/30/2020,,,"Controller, Frank",516,MYCO,G&A,General and Administrative,,0.00,67.22,0.00,67.22,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.03,Travel - Hotel,9/30/2020,EC,Expense Report Cost Post,0000000283,9/30/2020,FY20-12,Expense Report Cost Post - 9/30/2020,,,"Controller, Frank",513,MYCO,G&A,General and Administrative,,0.00,149.47,0.00,149.47,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.04,Travel - Meals (50% Deductible),,,,,,,Beginning Balance,,,,,,,,,6696.00,,,6696.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.04,Travel - Meals (50% Deductible),9/30/2020,EC,Expense Report Cost Post,0000000283,9/30/2020,FY20-12,Expense Report Cost Post - 9/30/2020,,,"Controller, Frank",514,MYCO,G&A,General and Administrative,,0.00,145.00,0.00,145.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.04,Travel - Meals (50% Deductible),9/30/2020,EC,Expense Report Cost Post,0000000283,9/30/2020,FY20-12,Expense Report Cost Post - 9/30/2020,,,"Controller, Frank",516,MYCO,G&A,General and Administrative,,0.00,232.00,0.00,232.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.04,Travel - Meals (50% Deductible),9/30/2020,EC,Expense Report Cost Post,0000000283,9/30/2020,FY20-12,Expense Report Cost Post - 9/30/2020,,,"Controller, Frank",513,MYCO,G&A,General and Administrative,,0.00,181.00,0.00,181.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.03.02,Depreciation Exp,,,,,,,Beginning Balance,,,,,,,,,916.63,,,916.63,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.03.02,Depreciation Exp,9/30/2020,BR,Billing & Revenue Post,0000000280,9/30/2020,FY20-12,Billing Post - 9/30/2020,,,,,CUST-1-DOD,FIXED-ASSETS,Fixed Assets,,0.00,83.33,0.00,83.33,4,MYCO - Myco,USD
HQ.FN-HR,Human Resources,EXPENSE,80.03.05,C/T Hardware,,,,,,,Beginning Balance,,,,,,,,,1650.00,,,1650.00,4,MYCO - Myco,USD
HQ.FN-HR,Human Resources,EXPENSE,80.03.05,C/T Hardware,9/30/2020,VI,Vendor Invoice,0000000783,9/30/2020,FY20-12,Credit Check Run,V-DUN&BRADSTREET,Dun & Bradstreet Credibility Corp,,12345,,,,,0.00,150.00,0.00,150.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.03.14,Company Car,,,,,,,Beginning Balance,,,,,,,,,173626.38,,,173626.38,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.03.14,Company Car,9/30/2020,EC,Expense Report Cost Post,0000000283,9/30/2020,FY20-12,Expense Report Cost Post - 9/30/2020,,,"Controller, Frank",513,MYCO,G&A,General and Administrative,,0.00,218.39,0.00,218.39,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.03.14,Company Car,9/30/2020,VI,Vendor Invoice,0000000785,9/30/2020,FY20-12,Placement Fee,V-HIRENOW,Hire Now,,1256,,,,,0.00,15500.00,0.00,15500.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,90.02.01,Unallow Travel - Lodging,9/30/2020,EC,Expense Report Cost Post,0000000283,9/30/2020,FY20-12,Expense Report Cost Post - 9/30/2020,,,"Controller, Frank",513,MYCO,G&A,General and Administrative,,0.00,63.00,0.00,63.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,90.02.03,Unallow Travel - Other,,,,,,,Beginning Balance,,,,,,,,,2547.35,,,2547.35,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,90.02.03,Unallow Travel - Other,9/30/2020,EC,Expense Report Cost Post,0000000283,9/30/2020,FY20-12,Expense Report Cost Post - 9/30/2020,,,"User6, Charline",517,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,150.00,0.00,150.00,4,MYCO - Myco,USD
