OrgCode,OrgName,AccountType,AccountCode,AccountDesc,PostedDate,Source,DocumentType,DocumentNumber,DocumentDate,FiscalPeriod,Description,CustomerCode,CustomerName,PersonName,Reference,ProjectOrgCode,ProjectCode,ProjectTitle,Quantity,BeginningBalanceLC,DebitLC,CreditLC,EndingBalanceLC,AccountTypeOrderBy,ArrangeBy,LocalCurrency
OPS.DS,Digital Services,EXPENSE,50.32.01,Unallowable Direct Charges,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, Charline",504,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,59.00,0.00,59.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.32.01,Unallowable Direct Charges,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",509,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,266.56,0.00,266.56,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.32.01,Unallowable Direct Charges,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",510,CUST-1-DOD,10.10.7011.102.BY,Software Dev,,0.00,273.00,0.00,273.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,60.01.01,Paid Time Off,,,,,,,Beginning Balance,,,,,,,,,56219.77,,,56219.77,4,MYCO - Myco,USD
CS-PROC-ENG,Process Engineering,EXPENSE,60.01.01,Paid Time Off,,,,,,,Beginning Balance,,,,,,,,,4973.66,,,4973.66,4,MYCO - Myco,USD
OPS.FN-ACCT,Accounting,EXPENSE,60.01.01,Paid Time Off,,,,,,,Beginning Balance,,,,,,,,,4265.92,,,4265.92,4,MYCO - Myco,USD
GS-CYBER,Cyber,EXPENSE,60.01.01,Paid Time Off,,,,,,,Beginning Balance,,,,,,,,,27815.62,,,27815.62,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,60.01.01,Paid Time Off,,,,,,,Beginning Balance,,,,,,,,,12866.60,,,12866.60,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,60.01.01,Paid Time Off,,,,,,,Beginning Balance,,,,,,,,,19290.11,,,19290.11,4,MYCO - Myco,USD
GS-SE,Systems Engineering,EXPENSE,60.01.01,Paid Time Off,,,,,,,Beginning Balance,,,,,,,,,8055.76,,,8055.76,4,MYCO - Myco,USD
HQ.FN,Finance,EXPENSE,60.01.01,Paid Time Off,,,,,,,Beginning Balance,,,,,,,,,9809.48,,,9809.48,4,MYCO - Myco,USD
GS-CYBER,Cyber,EXPENSE,60.01.01,Paid Time Off,8/15/2020,LC,Labor Cost Post,0000000269,10/1/2019,FY20-11,Labor Cost Post - 8/15/2020,,,"User5, George",,MYCO,HOLIDAY,Holiday,8,0.00,502.54,0.00,502.54,4,MYCO - Myco,USD
GS-CYBER,Cyber,EXPENSE,60.01.01,Paid Time Off,8/15/2020,LC,Labor Cost Post,0000000269,11/1/2019,FY20-11,Labor Cost Post - 8/15/2020,,,"User5, George",,MYCO,HOLIDAY,Holiday,8,0.00,542.74,0.00,542.74,4,MYCO - Myco,USD
CS-PROC-ENG,Process Engineering,EXPENSE,60.01.01,Paid Time Off,8/15/2020,LC,Labor Cost Post,0000000269,12/28/2019,FY20-11,Labor Cost Post - 8/15/2020,,,"User1, Carmine",,MYCO,HOLIDAY,Holiday,8,0.00,226.20,0.00,226.20,4,MYCO - Myco,USD
GS-CYBER,Cyber,EXPENSE,60.01.01,Paid Time Off,8/15/2020,LC,Labor Cost Post,0000000269,1/1/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User5, George",,MYCO,HOLIDAY,Holiday,8,0.00,502.54,0.00,502.54,4,MYCO - Myco,USD
CS-PROC-ENG,Process Engineering,EXPENSE,60.01.01,Paid Time Off,8/15/2020,LC,Labor Cost Post,0000000269,6/27/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User1, Carmine",,MYCO,HOLIDAY,Holiday,8,0.00,226.20,0.00,226.20,4,MYCO - Myco,USD
GS-CYBER,Cyber,EXPENSE,60.01.01,Paid Time Off,8/15/2020,LC,Labor Cost Post,0000000269,7/1/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User5, George",,MYCO,HOLIDAY,Holiday,8,0.00,502.54,0.00,502.54,4,MYCO - Myco,USD
CS-PROC-ENG,Process Engineering,EXPENSE,60.01.01,Paid Time Off,8/15/2020,LC,Labor Cost Post,0000000269,7/1/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User3, Chad",,MYCO,HOLIDAY,Holiday,0,0.00,83.42,0.00,83.42,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,60.01.01,Paid Time Off,8/15/2020,LC,Labor Cost Post,0000000269,8/2/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User4, Charlie",,MYCO,VACATION,Vacation,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,60.01.01,Paid Time Off,8/15/2020,LC,Labor Cost Post,0000000269,8/9/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User4, Charlie",,MYCO,VACATION,Vacation,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,60.01.01,Paid Time Off,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,MYCO,VACATION,Vacation,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,60.01.01,Paid Time Off,8/31/2020,LC,Labor Cost Post,0000000270,8/23/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,MYCO,VACATION,Vacation,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,60.01.01,Paid Time Off,8/31/2020,JE,Journal Entry,0000000159,8/31/2020,FY20-11,,,,,Vacation accrual fix,,,,,0.00,0.00,74978.32,-74978.32,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,60.01.01,Paid Time Off,8/31/2020,JE,Journal Entry,0000000160,8/31/2020,FY20-11,To record monthly vacation,,,,Vacation Accrual RJE,,,,,0.00,177608.52,0.00,177608.52,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,60.02.01,Auto Inclusion,,,,,,,Beginning Balance,,,,,,,,,107586.00,,,107586.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,60.02.01,Auto Inclusion,8/15/2020,JE,Journal Entry,0000000157,8/31/2020,FY20-11,,,,,Payroll Entry,,,,,0.00,9726.00,0.00,9726.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,60.02.01,Auto Inclusion,8/31/2020,JE,Journal Entry,0000000158,8/31/2020,FY20-11,,,,,Payroll Entry,,,,,0.00,9726.00,0.00,9726.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,60.02.03,Benefits Administration,,,,,,,Beginning Balance,,,,,,,,,42235.94,,,42235.94,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,60.02.03,Benefits Administration,8/15/2020,JE,Journal Entry,0000000157,8/31/2020,FY20-11,,,,,Payroll Entry,,,,,0.00,3730.54,0.00,3730.54,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,60.02.03,Benefits Administration,8/31/2020,JE,Journal Entry,0000000158,8/31/2020,FY20-11,,,,,Payroll Entry,,,,,0.00,3730.54,0.00,3730.54,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,60.02.04,Benefits Administration,,,,,,,Beginning Balance,,,,,,,,,27000.00,,,27000.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,60.02.04,Benefits Administration,8/31/2020,VI,Vendor Invoice,0000000765,8/31/2020,FY20-11,,V-CIGNA,Cigna Healthcare,,Healthcare,,,,,0.00,2700.00,0.00,2700.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,62.01.01,Facilities Rent Expense,,,,,,,Beginning Balance,,,,,,,,,70000.00,,,70000.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,62.01.01,Facilities Rent Expense,8/31/2020,VI,Vendor Invoice,0000000767,8/31/2020,FY20-11,Rent,V-JOELANDLORD,Landlord Joe,,Rent,,,,,0.00,7000.00,0.00,7000.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,62.01.06,Utilities,,,,,,,Beginning Balance,,,,,,,,,5000.00,,,5000.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,62.01.06,Utilities,8/31/2020,VI,Vendor Invoice,0000000768,8/31/2020,FY20-11,,V-SDG&E,San Diego Gas & Electric,,10_13,,,,,0.00,500.00,0.00,500.00,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,80.01.01,G&A Labor,,,,,,,Beginning Balance,,,,,,,,,55216.91,,,55216.91,4,MYCO - Myco,USD
OPS.FN-ACCT,Accounting,EXPENSE,80.01.01,G&A Labor,,,,,,,Beginning Balance,,,,,,,,,9262.13,,,9262.13,4,MYCO - Myco,USD
CS-PROC-ENG,Process Engineering,EXPENSE,80.01.01,G&A Labor,,,,,,,Beginning Balance,,,,,,,,,10429.07,,,10429.07,4,MYCO - Myco,USD
OPS.FN-ACCT,Accounting,EXPENSE,80.01.01,G&A Labor,8/15/2020,LC,Labor Cost Post,0000000269,8/1/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"Controller, Frank",,MYCO,G&A,General and Administrative,8,0.00,515.00,0.00,515.00,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,80.01.01,G&A Labor,8/15/2020,LC,Labor Cost Post,0000000269,8/1/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"Director, Chris",,MYCO,G&A,General and Administrative,64,0.00,3042.96,0.00,3042.96,4,MYCO - Myco,USD
GS-CYBER,Cyber,EXPENSE,80.01.01,G&A Labor,8/15/2020,LC,Labor Cost Post,0000000269,8/1/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User8, Gerald",,MYCO,LWOP,Leave WIthout Pay,8,0.00,0.00,0.00,0.00,4,MYCO - Myco,USD
CS-PROC-ENG,Process Engineering,EXPENSE,80.01.01,G&A Labor,8/15/2020,LC,Labor Cost Post,0000000269,8/1/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User2, Caroline",,MYCO,G&A,General and Administrative,16,0.00,543.94,0.00,543.94,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,80.01.01,G&A Labor,8/15/2020,LC,Labor Cost Post,0000000269,8/2/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User4, Charlie",,MYCO,G&A,General and Administrative,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,80.01.01,G&A Labor,8/15/2020,LC,Labor Cost Post,0000000269,8/9/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User4, Charlie",,MYCO,G&A,General and Administrative,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
GS-CYBER,Cyber,EXPENSE,80.01.01,G&A Labor,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User8, Gerald",,MYCO,LWOP,Leave WIthout Pay,8,0.00,0.00,0.00,0.00,4,MYCO - Myco,USD
CS-PROC-ENG,Process Engineering,EXPENSE,80.01.01,G&A Labor,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User2, Caroline",,MYCO,G&A,General and Administrative,16,0.00,511.94,0.00,511.94,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,80.01.01,G&A Labor,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"Director, Chris",,MYCO,G&A,General and Administrative,64,0.00,2882.80,0.00,2882.80,4,MYCO - Myco,USD
OPS.FN-ACCT,Accounting,EXPENSE,80.01.01,G&A Labor,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"Controller, Frank",,MYCO,G&A,General and Administrative,8,0.00,515.00,0.00,515.00,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,80.01.01,G&A Labor,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,MYCO,G&A,General and Administrative,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
CS-TECH-SERV,Technical Services,EXPENSE,80.01.01,G&A Labor,8/31/2020,LC,Labor Cost Post,0000000270,8/23/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,MYCO,G&A,General and Administrative,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.01,G&A Travel - Airfare,,,,,,,Beginning Balance,,,,,,,,,7249.00,,,7249.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.01,G&A Travel - Airfare,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"Controller, Frank",505,MYCO,G&A,General and Administrative,,0.00,199.00,0.00,199.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.01,G&A Travel - Airfare,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"Controller, Frank",508,MYCO,G&A,General and Administrative,,0.00,235.00,0.00,235.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.01,G&A Travel - Airfare,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"Controller, Frank",506,MYCO,G&A,General and Administrative,,0.00,225.00,0.00,225.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.03,Travel - Hotel,,,,,,,Beginning Balance,,,,,,,,,2518.97,,,2518.97,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.03,Travel - Hotel,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"Controller, Frank",505,MYCO,G&A,General and Administrative,,0.00,149.47,0.00,149.47,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.03,Travel - Hotel,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"Controller, Frank",508,MYCO,G&A,General and Administrative,,0.00,67.22,0.00,67.22,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.03,Travel - Hotel,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"Controller, Frank",506,MYCO,G&A,General and Administrative,,0.00,126.50,0.00,126.50,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.04,Travel - Meals (50% Deductible),,,,,,,Beginning Balance,,,,,,,,,6138.00,,,6138.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.04,Travel - Meals (50% Deductible),8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"Controller, Frank",508,MYCO,G&A,General and Administrative,,0.00,232.00,0.00,232.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.04,Travel - Meals (50% Deductible),8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"Controller, Frank",506,MYCO,G&A,General and Administrative,,0.00,145.00,0.00,145.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.02.04,Travel - Meals (50% Deductible),8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"Controller, Frank",505,MYCO,G&A,General and Administrative,,0.00,181.00,0.00,181.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.03.02,Depreciation Exp,,,,,,,Beginning Balance,,,,,,,,,833.30,,,833.30,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.03.02,Depreciation Exp,8/31/2020,BR,Billing & Revenue Post,0000000268,8/31/2020,FY20-11,Billing Post - 8/31/2020,,,,,CUST-1-DOD,FIXED-ASSETS,Fixed Assets,,0.00,83.33,0.00,83.33,4,MYCO - Myco,USD
HQ.FN-HR,Human Resources,EXPENSE,80.03.05,C/T Hardware,,,,,,,Beginning Balance,,,,,,,,,1500.00,,,1500.00,4,MYCO - Myco,USD
HQ.FN-HR,Human Resources,EXPENSE,80.03.05,C/T Hardware,8/31/2020,VI,Vendor Invoice,0000000766,8/31/2020,FY20-11,Credit Check Run,V-DUN&BRADSTREET,Dun & Bradstreet Credibility Corp,,12345,,,,,0.00,150.00,0.00,150.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.03.14,Company Car,,,,,,,Beginning Balance,,,,,,,,,157907.99,,,157907.99,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.03.14,Company Car,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"Controller, Frank",505,MYCO,G&A,General and Administrative,,0.00,218.39,0.00,218.39,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,80.03.14,Company Car,8/31/2020,VI,Vendor Invoice,0000000764,8/31/2020,FY20-11,Placement Fee,V-HIRENOW,Hire Now,,1256,,,,,0.00,15500.00,0.00,15500.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,90.02.03,Unallow Travel - Other,,,,,,,Beginning Balance,,,,,,,,,2397.35,,,2397.35,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,90.02.03,Unallow Travel - Other,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, Charline",504,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,150.00,0.00,150.00,4,MYCO - Myco,USD
