ProjectOwningOrg,ProjectOrg,Project,BillType,BillingStatus,Task,Category,DocType,DocumentNumber/ExpenseReportNumber,CostElement,Person,Vendor/Customer,ItemDate,Quantity,InvoiceNumber,JournalDate,BillingCurrency,AmountInBillingCurrency
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/25/2020,5,UNANET-01107,8/31/2020,USD,942.30
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/26/2020,1,UNANET-01107,8/31/2020,USD,188.46
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/31/2020,-2.4,UNANET-01107,8/31/2020,USD,-452.30
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/31/2020,2.4,UNANET-01107,8/31/2020,USD,452.30
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/31/2020,2.4,UNANET-01107,8/31/2020,USD,452.30
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/2/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/4/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/5/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/6/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/7/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/8/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/9/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/10/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/11/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/12/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/17/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/19/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/20/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/21/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/22/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/23/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/24/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/25/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/26/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,2. Tour Facilities,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/27/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/1/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/2/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/3/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/4/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/5/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/6/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/7/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/8/2020,8,UNANET-01107,8/31/2020,USD,467.92
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/9/2020,8,UNANET-01107,8/31/2020,USD,467.92
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/12/2020,8,UNANET-01107,8/31/2020,USD,467.92
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/13/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/14/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/15/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/16/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/17/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/18/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/19/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/20/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/21/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/22/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/23/2020,8,UNANET-01107,8/31/2020,USD,467.92
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/24/2020,8,UNANET-01107,8/31/2020,USD,467.92
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/28/2020,8,UNANET-01107,8/31/2020,USD,467.92
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/29/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/30/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,3. Identify Tech Reqs,GSA-Technician 1,TS,,,"User2, Dustin A.",,8/31/2020,12,UNANET-01107,8/31/2020,USD,701.88
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/3/2020,,UNANET-01108,8/31/2020,USD,4.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/3/2020,,UNANET-01108,8/31/2020,USD,20.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/3/2020,,UNANET-01108,8/31/2020,USD,8.70
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/3/2020,,UNANET-01108,8/31/2020,USD,5.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/3/2020,2,UNANET-01108,8/31/2020,USD,60.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/4/2020,,UNANET-01108,8/31/2020,USD,10.51
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/4/2020,,UNANET-01108,8/31/2020,USD,50.32
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/4/2020,,UNANET-01108,8/31/2020,USD,21.76
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/4/2020,,UNANET-01108,8/31/2020,USD,12.83
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/4/2020,5,UNANET-01108,8/31/2020,USD,150.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/5/2020,,UNANET-01108,8/31/2020,USD,2.10
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/5/2020,,UNANET-01108,8/31/2020,USD,10.06
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/5/2020,,UNANET-01108,8/31/2020,USD,4.35
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/5/2020,,UNANET-01108,8/31/2020,USD,2.57
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/5/2020,1,UNANET-01108,8/31/2020,USD,30.04
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/10/2020,,UNANET-01108,8/31/2020,USD,4.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/10/2020,,UNANET-01108,8/31/2020,USD,20.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/10/2020,,UNANET-01108,8/31/2020,USD,8.70
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/10/2020,,UNANET-01108,8/31/2020,USD,5.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/10/2020,2,UNANET-01108,8/31/2020,USD,60.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/11/2020,,UNANET-01108,8/31/2020,USD,10.51
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/11/2020,,UNANET-01108,8/31/2020,USD,50.32
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/11/2020,,UNANET-01108,8/31/2020,USD,21.76
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/11/2020,,UNANET-01108,8/31/2020,USD,12.83
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/11/2020,5,UNANET-01108,8/31/2020,USD,150.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/12/2020,,UNANET-01108,8/31/2020,USD,2.10
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/12/2020,,UNANET-01108,8/31/2020,USD,10.06
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/12/2020,,UNANET-01108,8/31/2020,USD,4.35
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/12/2020,,UNANET-01108,8/31/2020,USD,2.57
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/12/2020,1,UNANET-01108,8/31/2020,USD,30.04
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/17/2020,,UNANET-01108,8/31/2020,USD,4.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/17/2020,,UNANET-01108,8/31/2020,USD,20.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/17/2020,,UNANET-01108,8/31/2020,USD,8.70
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/17/2020,,UNANET-01108,8/31/2020,USD,5.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/17/2020,2,UNANET-01108,8/31/2020,USD,60.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/18/2020,,UNANET-01108,8/31/2020,USD,10.51
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/18/2020,,UNANET-01108,8/31/2020,USD,50.32
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/18/2020,,UNANET-01108,8/31/2020,USD,21.76
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/18/2020,,UNANET-01108,8/31/2020,USD,12.83
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/18/2020,5,UNANET-01108,8/31/2020,USD,150.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/19/2020,,UNANET-01108,8/31/2020,USD,2.10
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/19/2020,,UNANET-01108,8/31/2020,USD,10.06
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/19/2020,,UNANET-01108,8/31/2020,USD,4.35
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/19/2020,,UNANET-01108,8/31/2020,USD,2.57
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/19/2020,1,UNANET-01108,8/31/2020,USD,30.04
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/24/2020,,UNANET-01108,8/31/2020,USD,4.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/24/2020,,UNANET-01108,8/31/2020,USD,20.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/24/2020,,UNANET-01108,8/31/2020,USD,8.70
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/24/2020,,UNANET-01108,8/31/2020,USD,5.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/24/2020,2,UNANET-01108,8/31/2020,USD,60.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/25/2020,,UNANET-01108,8/31/2020,USD,10.51
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/25/2020,,UNANET-01108,8/31/2020,USD,50.32
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/25/2020,,UNANET-01108,8/31/2020,USD,21.76
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/25/2020,,UNANET-01108,8/31/2020,USD,12.83
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/25/2020,5,UNANET-01108,8/31/2020,USD,150.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/26/2020,,UNANET-01108,8/31/2020,USD,2.10
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/26/2020,,UNANET-01108,8/31/2020,USD,10.06
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/26/2020,,UNANET-01108,8/31/2020,USD,4.35
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/26/2020,,UNANET-01108,8/31/2020,USD,2.57
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/26/2020,1,UNANET-01108,8/31/2020,USD,30.04
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/31/2020,,UNANET-01108,8/31/2020,USD,4.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/31/2020,,UNANET-01108,8/31/2020,USD,-4.21
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fee on Total Labor,"User4, Charlie",,8/31/2020,,UNANET-01108,8/31/2020,USD,5.25
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/31/2020,,UNANET-01108,8/31/2020,USD,20.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/31/2020,,UNANET-01108,8/31/2020,USD,-20.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Fringe Client Site,"User4, Charlie",,8/31/2020,,UNANET-01108,8/31/2020,USD,25.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/31/2020,,UNANET-01108,8/31/2020,USD,8.70
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/31/2020,,UNANET-01108,8/31/2020,USD,-8.70
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,G&A,"User4, Charlie",,8/31/2020,,UNANET-01108,8/31/2020,USD,10.87
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/31/2020,,UNANET-01108,8/31/2020,USD,5.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/31/2020,,UNANET-01108,8/31/2020,USD,-5.13
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Overhead Client Site.,"User4, Charlie",,8/31/2020,,UNANET-01108,8/31/2020,USD,6.41
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/31/2020,-2,UNANET-01108,8/31/2020,USD,-60.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/31/2020,2,UNANET-01108,8/31/2020,USD,60.08
OPS.CS,CUST-2-CIV,ERP-UPGRADE.BY,CP,Billed,2. Design,GSA-Program Manager,TS,,Direct Labor,"User4, Charlie",,8/31/2020,2,UNANET-01108,8/31/2020,USD,75.00
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/1/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/2/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/3/2020,8,UNANET-01109,8/31/2020,USD,953.84
