DocumentNumber,JournalDate,PostedToGL,AccountCode,AccountDescription,OrgCode,OrgName,ProjectOrg,Project,Task,Category,BaseCostElement,CostElement,CustomVendor,Person,SecureDocumentType,SecureDocumentNumber,ItemDate,Quantity,BillingCurrency,Rate,DebitInBillingCurrency,CreditInBillingCurrency,ExtractDate
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Supplies / ODCs,OTHER,Fee on Total ODC,,"User4, Charlie",,,8/8/2020,,USD,,22.50,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Supplies / ODCs,OTHER,G&A,,"User4, Charlie",,,8/8/2020,,USD,,76.50,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Supplies / ODCs,OTHER,OTHER,,"User4, Charlie",,,8/8/2020,,USD,,750.00,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/3/2020,2.00,USD,30.04167,60.08,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/4/2020,5.00,USD,30.04167,150.21,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/5/2020,1.00,USD,30.04167,30.04,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/10/2020,2.00,USD,30.04167,60.08,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/11/2020,5.00,USD,30.04167,150.21,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/12/2020,1.00,USD,30.04167,30.04,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/17/2020,2.00,USD,30.04167,60.08,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/18/2020,5.00,USD,30.04167,150.21,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/19/2020,1.00,USD,30.04167,30.04,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/24/2020,2.00,USD,30.04167,60.08,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/25/2020,5.00,USD,30.04167,150.21,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/26/2020,1.00,USD,30.04167,30.04,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/31/2020,2.00,USD,30.04167,60.08,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/31/2020,-2.00,USD,30.04167,0.00,60.08,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/31/2020,2.00,USD,37.5,75.00,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/3/2020,,USD,,4.81,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/4/2020,,USD,,12.02,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/5/2020,,USD,,2.40,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/10/2020,,USD,,4.81,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/11/2020,,USD,,12.02,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/12/2020,,USD,,2.40,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/17/2020,,USD,,4.81,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/18/2020,,USD,,12.02,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/19/2020,,USD,,2.40,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/24/2020,,USD,,4.81,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/25/2020,,USD,,12.02,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/26/2020,,USD,,2.40,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/31/2020,,USD,,4.81,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/31/2020,,USD,,0.00,4.81,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/31/2020,,USD,,6.00,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/3/2020,,USD,,20.13,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/4/2020,,USD,,50.32,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/5/2020,,USD,,10.06,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/10/2020,,USD,,20.13,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/11/2020,,USD,,50.32,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/12/2020,,USD,,10.06,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/17/2020,,USD,,20.13,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/18/2020,,USD,,50.32,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/19/2020,,USD,,10.06,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/24/2020,,USD,,20.13,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/25/2020,,USD,,50.32,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/26/2020,,USD,,10.06,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/31/2020,,USD,,20.13,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/31/2020,,USD,,0.00,20.13,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/31/2020,,USD,,25.13,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/3/2020,,USD,,8.70,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/4/2020,,USD,,21.76,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/5/2020,,USD,,4.35,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/10/2020,,USD,,8.70,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/11/2020,,USD,,21.76,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/12/2020,,USD,,4.35,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/17/2020,,USD,,8.70,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/18/2020,,USD,,21.76,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/19/2020,,USD,,4.35,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/24/2020,,USD,,8.70,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/25/2020,,USD,,21.76,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/26/2020,,USD,,4.35,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/31/2020,,USD,,8.70,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/31/2020,,USD,,0.00,8.70,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/31/2020,,USD,,10.87,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/3/2020,,USD,,5.13,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/4/2020,,USD,,12.83,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/5/2020,,USD,,2.57,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/10/2020,,USD,,5.13,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/11/2020,,USD,,12.83,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/12/2020,,USD,,2.57,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/17/2020,,USD,,5.13,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/18/2020,,USD,,12.83,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/19/2020,,USD,,2.57,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/24/2020,,USD,,5.13,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/25/2020,,USD,,12.83,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/26/2020,,USD,,2.57,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/31/2020,,USD,,5.13,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/31/2020,,USD,,0.00,5.13,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/31/2020,,USD,,6.41,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,8/3/2020,10.00,USD,33.47501,334.75,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,8/6/2020,10.00,USD,33.47501,334.75,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,8/11/2020,10.00,USD,33.47501,334.75,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,8/12/2020,4.00,USD,33.47501,133.90,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,8/14/2020,10.00,USD,33.47501,334.75,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,8/18/2020,10.00,USD,31.88096,318.81,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,8/22/2020,10.00,USD,31.88096,318.81,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,8/26/2020,10.00,USD,31.88096,318.81,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,8/28/2020,4.00,USD,31.88096,127.52,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,8/30/2020,10.00,USD,31.88096,318.81,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fee on Total Labor,,"User5, Clark A.",,,8/3/2020,,USD,,26.78,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fee on Total Labor,,"User5, Clark A.",,,8/6/2020,,USD,,26.78,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fee on Total Labor,,"User5, Clark A.",,,8/11/2020,,USD,,26.78,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fee on Total Labor,,"User5, Clark A.",,,8/12/2020,,USD,,10.71,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fee on Total Labor,,"User5, Clark A.",,,8/14/2020,,USD,,26.78,0.00,
UNANET-01106,8/31/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fee on Total Labor,,"User5, Clark A.",,,8/18/2020,,USD,,25.50,0.00,
