DocumentNumber,JournalDate,PostedToGL,AccountCode,AccountDescription,OrgCode,OrgName,ProjectOrg,Project,Task,Category,BaseCostElement,CostElement,CustomVendor,Person,SecureDocumentType,SecureDocumentNumber,ItemDate,Quantity,BillingCurrency,Rate,DebitInBillingCurrency,CreditInBillingCurrency,ExtractDate
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/4/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/5/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/5/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/6/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/6/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/7/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/7/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/8/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/8/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/9/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/9/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/10/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/10/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/11/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/11/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/12/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/12/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/13/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/13/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/14/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/14/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/15/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/15/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/16/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/16/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/17/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/17/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/18/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/18/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/19/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/19/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/20/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/20/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/21/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/21/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/22/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/22/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/23/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/23/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/24/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/24/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/25/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/25/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/26/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/26/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/27/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/27/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/28/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/28/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/29/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/29/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/30/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,6/30/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/1/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/1/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/2/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/2/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/3/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/3/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/4/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/4/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/5/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/5/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/6/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/6/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/7/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/7/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/8/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/8/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/9/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/9/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/10/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/10/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/11/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/11/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/12/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/12/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/13/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/13/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/14/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/14/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/15/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/15/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/16/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/16/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/17/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/17/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/18/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/18/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/19/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/19/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/20/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/20/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/21/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/21/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/22/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/22/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/23/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/23/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/24/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/24/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/25/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/25/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/26/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/26/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/27/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/27/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/28/2020,-8.00,USD,125.5,0.00,1004.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/28/2020,8.00,USD,125.5,1004.00,0.00,
0000000273,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,4. Creative,*Designer,Direct Labor,,,"User3, Chad",TS,,7/29/2020,-8.00,USD,125.5,0.00,1004.00,
