ProjectOwningOrg,ProjectOrg,Project,BillType,BillingStatus,Task,Category,DocType,DocumentNumber/ExpenseReportNumber,CostElement,Person,Vendor/Customer,ItemDate,Quantity,InvoiceNumber,JournalDate,BillingCurrency,AmountInBillingCurrency
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,Rental Car,ER,522,Fee on Total ODC,"User4, Charlie",,9/3/2020,,,9/30/2020,USD,0.60
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,Rental Car,ER,522,Fee on Total ODC,"User4, Charlie",,9/3/2020,,,9/30/2020,USD,-0.60
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,Rental Car,ER,522,G&A,"User4, Charlie",,9/3/2020,,,9/30/2020,USD,2.04
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,Rental Car,ER,522,G&A,"User4, Charlie",,9/3/2020,,,9/30/2020,USD,-2.04
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,SWIFT-Program Manager (CS),TS,,Fee on Total Labor,"Director, Chris S.",,9/7/2020,,,9/30/2020,USD,30.43
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,SWIFT-Program Manager (CS),TS,,Fee on Total Labor,"Director, Chris S.",,9/7/2020,,,9/30/2020,USD,-30.43
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,SWIFT-Program Manager (CS),TS,,Fringe Company Site,"Director, Chris S.",,9/7/2020,,,9/30/2020,USD,127.42
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,SWIFT-Program Manager (CS),TS,,Fringe Company Site,"Director, Chris S.",,9/7/2020,,,9/30/2020,USD,-127.42
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,SWIFT-Program Manager (CS),TS,,G&A,"Director, Chris S.",,9/7/2020,,,9/30/2020,USD,71.48
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,SWIFT-Program Manager (CS),TS,,G&A,"Director, Chris S.",,9/7/2020,,,9/30/2020,USD,-71.48
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,SWIFT-Program Manager (CS),TS,,Overhead Company Site,"Director, Chris S.",,9/7/2020,,,9/30/2020,USD,192.96
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,SWIFT-Program Manager (CS),TS,,Overhead Company Site,"Director, Chris S.",,9/7/2020,,,9/30/2020,USD,-192.96
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,SWIFT-Program Manager (CS),TS,,Direct Labor,"Director, Chris S.",,9/7/2020,8,,9/30/2020,USD,380.37
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,SWIFT-Program Manager (CS),TS,,Direct Labor,"Director, Chris S.",,9/7/2020,8,,9/30/2020,USD,-380.37
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,Supplies / ODCs,ER,521,Fee on Total ODC,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,22.50
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,Supplies / ODCs,ER,521,Fee on Total ODC,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-22.50
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,Supplies / ODCs,ER,521,G&A,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,76.50
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,Supplies / ODCs,ER,521,G&A,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-76.50
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,Supplies / ODCs,ER,521,OTHER,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,750.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1. Project Support,Supplies / ODCs,ER,521,OTHER,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-750.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,12.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-12.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-12.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,12.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,15.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-15.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,50.32
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-50.32
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-50.32
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,50.32
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,62.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-62.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,21.76
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-21.76
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-21.76
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,21.76
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,27.17
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-27.17
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,12.83
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-12.83
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-12.83
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,12.83
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,16.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/1/2020,,,9/30/2020,USD,-16.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/1/2020,-5,,9/30/2020,USD,-150.21
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/1/2020,-5,,9/30/2020,USD,150.21
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/1/2020,5,,9/30/2020,USD,150.21
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/1/2020,5,,9/30/2020,USD,-150.21
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/1/2020,5,,9/30/2020,USD,187.50
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/1/2020,5,,9/30/2020,USD,-187.50
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,2.40
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-2.40
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-2.40
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,2.40
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,3.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-3.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,10.06
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-10.06
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-10.06
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,10.06
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,12.56
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-12.56
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,4.35
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-4.35
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-4.35
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,4.35
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,5.43
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-5.43
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,2.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-2.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-2.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,2.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,3.20
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,-3.20
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/2/2020,-1,,9/30/2020,USD,-30.04
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/2/2020,-1,,9/30/2020,USD,30.04
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/2/2020,1,,9/30/2020,USD,30.04
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/2/2020,1,,9/30/2020,USD,-30.04
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/2/2020,1,,9/30/2020,USD,37.50
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/2/2020,1,,9/30/2020,USD,-37.50
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,16.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-16.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-16.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,16.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,15.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-15.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,67.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-67.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-67.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,67.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,62.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-62.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,29.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-29.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-29.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,29.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,27.17
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-27.17
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,17.11
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-17.11
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-17.11
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,17.11
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,16.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/8/2020,,,9/30/2020,USD,-16.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/8/2020,-5,,9/30/2020,USD,-200.28
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/8/2020,-5,,9/30/2020,USD,200.28
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/8/2020,5,,9/30/2020,USD,200.28
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/8/2020,5,,9/30/2020,USD,-200.28
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/8/2020,5,,9/30/2020,USD,187.50
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/8/2020,5,,9/30/2020,USD,-187.50
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,3.20
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-3.20
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-3.20
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,3.20
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,3.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fee on Total Labor,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-3.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,13.42
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-13.42
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-13.42
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,13.42
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,12.56
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Fringe Client Site,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-12.56
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,5.80
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-5.80
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-5.80
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,5.80
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,5.43
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,G&A,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-5.43
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,3.42
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-3.42
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-3.42
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,3.42
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,3.20
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Overhead Client Site.,"User4, Charlie",,9/9/2020,,,9/30/2020,USD,-3.20
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/9/2020,-1,,9/30/2020,USD,-40.06
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,1.3. Configuration Management,*Business Analyst,TS,,Direct Labor,"User4, Charlie",,9/9/2020,-1,,9/30/2020,USD,40.06
